No,Yes,variable
  4.321309,115.209272,CI.l(95%).Total.SURVEY_LC1_3B74
 52.73634,184.84906,CI.l(95%).Total.SURVEY_LC1_3B75
 35.29249,737.88140,CI.l(95%).Total.SURVEY_LC1_3B82
70.91949,92.07145,CI.l(95%).Total.SURVEY_LC1_3B83
 4.020646,17.989718,CI.l(95%).Total.SURVEY_LC1_3B84
34304.93,    0.00,CI.l(95%).Total.SURVEY_LC1_3Bx1
683.0398,  0.0000,CI.l(95%).Total.SURVEY_LC1_3Bx2
3.52616,0.00000,CI.l(95%).Total.SURVEY_LC1_3Bxx
26693.42,21912.49,CI.l(95%).Total.SURVEY_LC1_3C10
-267.1976,   0.0000,CI.l(95%).Total.SURVEY_LC1_3C1x
12784.352, 6759.214,CI.l(95%).Total.SURVEY_LC1_3C21
8158.662,4648.334,CI.l(95%).Total.SURVEY_LC1_3C22
1406.814,1339.490,CI.l(95%).Total.SURVEY_LC1_3C23
2110.518,   0.000,CI.l(95%).Total.SURVEY_LC1_3C2x
2816.788,3553.871,CI.l(95%).Total.SURVEY_LC1_3C31
1315.476,3078.179,CI.l(95%).Total.SURVEY_LC1_3C32
1784.227,3079.942,CI.l(95%).Total.SURVEY_LC1_3C33
1815.869,   0.000,CI.l(95%).Total.SURVEY_LC1_3C3x
4.38896,0.00000,CI.l(95%).Total.SURVEY_LC1_3Cxx
617.1998,643.4665,CI.l(95%).Total.SURVEY_LC1_3D10
2.523517,0.000000,CI.l(95%).Total.SURVEY_LC1_3D1x
1235.1825, 476.2424,CI.l(95%).Total.SURVEY_LC1_3D20
3.888311,0.000000,CI.l(95%).Total.SURVEY_LC1_3D2x
2453.098,1502.486,CI.l(95%).Total.SURVEY_LC1_3E10
34219.05,30933.46,CI.l(95%).Total.SURVEY_LC1_3E20
10.07722, 0.00000,CI.l(95%).Total.SURVEY_LC1_3E2x
1299.404,2761.969,CI.l(95%).Total.SURVEY_LC1_3E30
4.004001,0.000000,CI.l(95%).Total.SURVEY_LC1_3Exx
227.137012,  8.280992,CI.l(95%).Total.SURVEY_LC1_3F10
457.548201,  5.583004,CI.l(95%).Total.SURVEY_LC1_3F20
15394.397, 2505.272,CI.l(95%).Total.SURVEY_LC1_3F40
-0.829232, 0.000000,CI.l(95%).Total.SURVEY_LC1_3F4x
4047.3544, 361.4392,CI.l(95%).Total.SURVEY_LC1_3G11
1216.6061, 262.8748,CI.l(95%).Total.SURVEY_LC1_3G21
4.068828,0.000000,CI.l(95%).Total.SURVEY_LC1_3G22
9.147514,0.000000,CI.l(95%).Total.SURVEY_LC1_3G40
785.1816,169.9943,CI.l(95%).Total.SURVEY_LC1_3H11
380.617250,  8.937897,CI.l(95%).Total.SURVEY_LC1_3H12
139.071581,  3.991047,CI.l(95%).Total.SURVEY_LC1_3H21
71.22974, 0.00000,CI.l(95%).Total.SURVEY_LC1_3H23
3.954363,0.000000,CI.l(95%).Total.SURVEY_LC1_3Hxx
82428.96,93354.96,CI.l(95%).Total.SURVEY_LU1_3U111
181.9309,918.9313,CI.l(95%).Total.SURVEY_LU1_3U112
473.3751,440.8936,CI.l(95%).Total.SURVEY_LU1_3U113
55924.17,47688.34,CI.l(95%).Total.SURVEY_LU1_3U120
211.33681, 62.34899,CI.l(95%).Total.SURVEY_LU1_3U130
1285.5453, 104.4062,CI.l(95%).Total.SURVEY_LU1_3U140
16.042646, 7.951638,CI.l(95%).Total.SURVEY_LU1_3U150
206.9686,112.3614,CI.l(95%).Total.SURVEY_LU1_3U210
7.866644,5.881342,CI.l(95%).Total.SURVEY_LU1_3U221
9.95096,0.00000,CI.l(95%).Total.SURVEY_LU1_3U222
113.8927025, -0.9663624,CI.l(95%).Total.SURVEY_LU1_3U223
16.727961, 3.424557,CI.l(95%).Total.SURVEY_LU1_3U224
114.806254,  2.813658,CI.l(95%).Total.SURVEY_LU1_3U225
205.66430, 18.15853,CI.l(95%).Total.SURVEY_LU1_3U226
83.58957,32.53059,CI.l(95%).Total.SURVEY_LU1_3U227
4.717013,0.000000,CI.l(95%).Total.SURVEY_LU1_3U228
397.0254,197.0179,CI.l(95%).Total.SURVEY_LU1_3U311
7269.922,4917.572,CI.l(95%).Total.SURVEY_LU1_3U312
905.13236, 53.66556,CI.l(95%).Total.SURVEY_LU1_3U313
209.1117302,  0.4802804,CI.l(95%).Total.SURVEY_LU1_3U314
 7.925666,-1.639551,CI.l(95%).Total.SURVEY_LU1_3U316
500.90950, 92.18931,CI.l(95%).Total.SURVEY_LU1_3U317
173.00260, 88.23581,CI.l(95%).Total.SURVEY_LU1_3U318
375.1889,642.6256,CI.l(95%).Total.SURVEY_LU1_3U319
248.69208, 64.48196,CI.l(95%).Total.SURVEY_LU1_3U321
148.02875, 33.86916,CI.l(95%).Total.SURVEY_LU1_3U322
160.6106,200.1103,CI.l(95%).Total.SURVEY_LU1_3U330
1881.6832, 161.2635,CI.l(95%).Total.SURVEY_LU1_3U341
72.49630,16.25853,CI.l(95%).Total.SURVEY_LU1_3U342
3046.1866, 290.0172,CI.l(95%).Total.SURVEY_LU1_3U350
4653.7664, 644.7734,CI.l(95%).Total.SURVEY_LU1_3U361
930.3555,298.5324,CI.l(95%).Total.SURVEY_LU1_3U362
13106.443, 2967.535,CI.l(95%).Total.SURVEY_LU1_3U370
76.65540,12.83838,CI.l(95%).Total.SURVEY_LU1_3U411
 7.795005,-2.208391,CI.l(95%).Total.SURVEY_LU1_3U412
 4.069390,-6.326202,CI.l(95%).Total.SURVEY_LU1_3U413
13.702944, 8.341575,CI.l(95%).Total.SURVEY_LU1_3U414
375.8377,182.6789,CI.l(95%).Total.SURVEY_LU1_3U415
7807.152,3978.319,CI.l(95%).Total.SURVEY_LU1_3U420
156111.8,149200.6,CI.l(95%).Total.settlement0
33422.60,11773.62,CI.l(95%).Total.settlement1
0.3961956,0.1395659,CI.l(95%).Total.settl_pc
127824.6,108610.4,CI.l(95%).Total.fao_class_name0
58595.32,48669.59,CI.l(95%).Total.fao_class_name1
 91.47221,379.93282,CI.l(95%).Total.fao_class_name2
1596.115,1951.302,CI.l(95%).Total.fao_class_name3
164329.2,156351.6,CI.l(95%).Total.lue0
24974.621, 4722.705,CI.l(95%).Total.lue1
175583.3,153767.3,CI.l(95%).Total.lud0
13896.042, 7267.769,CI.l(95%).Total.lud1
196116.8,167397.3,CI.u(95%).Total.area
20298.184, 8371.326,CI.u(95%).Total.SURVEY_LC1_1A
39808.21,61009.16,CI.u(95%).Total.SURVEY_LC1_1B
71710.80,56681.69,CI.u(95%).Total.SURVEY_LC1_1C
2332.457,2444.617,CI.u(95%).Total.SURVEY_LC1_1D
40524.27,37810.02,CI.u(95%).Total.SURVEY_LC1_1E
17365.250, 2907.624,CI.u(95%).Total.SURVEY_LC1_1F
5547.1205, 810.9042,CI.u(95%).Total.SURVEY_LC1_1G
1601.6741, 331.4792,CI.u(95%).Total.SURVEY_LC1_1H
147847.2,149503.9,CI.u(95%).Total.SURVEY_LU1_1U1
1493.4004, 431.3181,CI.u(95%).Total.SURVEY_LU1_1U2
38403.91,12842.26,CI.u(95%).Total.SURVEY_LU1_1U3
10213.305, 5984.772,CI.u(95%).Total.SURVEY_LU1_1U4
7594.514,1895.956,CI.u(95%).Total.SURVEY_LC1_2A1
12515.089, 5826.828,CI.u(95%).Total.SURVEY_LC1_2A2
1059.4924, 937.8915,CI.u(95%).Total.SURVEY_LC1_2A3
 1527.661,38053.959,CI.u(95%).Total.SURVEY_LC1_2B1
 135.0219,4024.8024,CI.u(95%).Total.SURVEY_LC1_2B2
 726.6718,8579.6142,CI.u(95%).Total.SURVEY_LC1_2B3
 192.9688,1475.5908,CI.u(95%).Total.SURVEY_LC1_2B4
 405.4718,6744.7064,CI.u(95%).Total.SURVEY_LC1_2B5
 598.0587,2231.5501,CI.u(95%).Total.SURVEY_LC1_2B7
 211.5175,1143.5793,CI.u(95%).Total.SURVEY_LC1_2B8
36607,    0,CI.u(95%).Total.SURVEY_LC1_2Bx
31517.65,26238.26,CI.u(95%).Total.SURVEY_LC1_2C1
31798.62,18786.04,CI.u(95%).Total.SURVEY_LC1_2C2
11705.27,15015.77,CI.u(95%).Total.SURVEY_LC1_2C3
4.38896,0.00000,CI.u(95%).Total.SURVEY_LC1_2Cx
 835.6915,1895.6409,CI.u(95%).Total.SURVEY_LC1_2D1
1573.3339, 614.1548,CI.u(95%).Total.SURVEY_LC1_2D2
3186.744,2468.684,CI.u(95%).Total.SURVEY_LC1_2E1
36153.34,32126.92,CI.u(95%).Total.SURVEY_LC1_2E2
1711.547,3961.104,CI.u(95%).Total.SURVEY_LC1_2E3
4.004001,0.000000,CI.u(95%).Total.SURVEY_LC1_2Ex
261.820836,  8.280992,CI.u(95%).Total.SURVEY_LC1_2F1
557.09942, 26.67806,CI.u(95%).Total.SURVEY_LC1_2F2
16611.514, 2882.918,CI.u(95%).Total.SURVEY_LC1_2F4
4234.3198, 520.9211,CI.u(95%).Total.SURVEY_LC1_2G1
1430.7031, 310.5989,CI.u(95%).Total.SURVEY_LC1_2G2
9.147514,0.000000,CI.u(95%).Total.SURVEY_LC1_2G4
1387.4184, 327.4882,CI.u(95%).Total.SURVEY_LC1_2H1
210.301326,  3.991047,CI.u(95%).Total.SURVEY_LC1_2H2
3.954363,0.000000,CI.u(95%).Total.SURVEY_LC1_2Hx
85523.11,96716.23,CI.u(95%).Total.SURVEY_LU1_2U11
61596.43,53334.11,CI.u(95%).Total.SURVEY_LU1_2U12
375.43252, 77.11051,CI.u(95%).Total.SURVEY_LU1_2U13
1487.2643, 201.1775,CI.u(95%).Total.SURVEY_LU1_2U14
26.409363, 7.951638,CI.u(95%).Total.SURVEY_LU1_2U15
323.7606,170.1059,CI.u(95%).Total.SURVEY_LU1_2U21
1219.6840, 284.5468,CI.u(95%).Total.SURVEY_LU1_2U22
11669.192, 7170.626,CI.u(95%).Total.SURVEY_LU1_2U31
725.2216,176.2742,CI.u(95%).Total.SURVEY_LU1_2U32
292.883,371.671,CI.u(95%).Total.SURVEY_LU1_2U33
2746.9546, 356.2894,CI.u(95%).Total.SURVEY_LU1_2U34
3794.0380, 540.4571,CI.u(95%).Total.SURVEY_LU1_2U35
6663.957,1268.409,CI.u(95%).Total.SURVEY_LU1_2U36
14427.500, 3633.229,CI.u(95%).Total.SURVEY_LU1_2U37
909.1142,706.7570,CI.u(95%).Total.SURVEY_LU1_2U41
9475.106,5442.368,CI.u(95%).Total.SURVEY_LU1_2U42
6965.374,1811.288,CI.u(95%).Total.SURVEY_LC1_3A11
783.67653, 77.76939,CI.u(95%).Total.SURVEY_LC1_3A12
29.56044,45.66068,CI.u(95%).Total.SURVEY_LC1_3A13
5761.837,1435.406,CI.u(95%).Total.SURVEY_LC1_3A21
7144.714,4554.103,CI.u(95%).Total.SURVEY_LC1_3A22
96.49363, 0.00000,CI.u(95%).Total.SURVEY_LC1_3A2x
1059.4924, 937.8915,CI.u(95%).Total.SURVEY_LC1_3A30
  526.8225,14104.0296,CI.u(95%).Total.SURVEY_LC1_3B11
  0.0000,246.4063,CI.u(95%).Total.SURVEY_LC1_3B12
 313.9844,6312.5290,CI.u(95%).Total.SURVEY_LC1_3B13
 162.7455,2675.8974,CI.u(95%).Total.SURVEY_LC1_3B14
 15.4697,881.7772,CI.u(95%).Total.SURVEY_LC1_3B15
  669.3068,13089.9215,CI.u(95%).Total.SURVEY_LC1_3B16
  54.0946,1666.2053,CI.u(95%).Total.SURVEY_LC1_3B18
  0.0000,150.4695,CI.u(95%).Total.SURVEY_LC1_3B19
  59.68767,1447.90646,CI.u(95%).Total.SURVEY_LC1_3B21
  94.68031,2274.58940,CI.u(95%).Total.SURVEY_LC1_3B22
  0.0000,473.3967,CI.u(95%).Total.SURVEY_LC1_3B23
 48.62027,508.09571,CI.u(95%).Total.SURVEY_LC1_3B31
 650.4971,6196.2648,CI.u(95%).Total.SURVEY_LC1_3B32
 39.24515,452.52195,CI.u(95%).Total.SURVEY_LC1_3B33
  44.21447,1464.13884,CI.u(95%).Total.SURVEY_LC1_3B35
0.000000,8.316649,CI.u(95%).Total.SURVEY_LC1_3B36
 15.88728,252.58461,CI.u(95%).Total.SURVEY_LC1_3B37
 53.11963,888.81287,CI.u(95%).Total.SURVEY_LC1_3B41
 77.18959,521.40040,CI.u(95%).Total.SURVEY_LC1_3B43
95.01247,24.84837,CI.u(95%).Total.SURVEY_LC1_3B44
  0.0000,138.1462,CI.u(95%).Total.SURVEY_LC1_3B45
  0.0000,725.1473,CI.u(95%).Total.SURVEY_LC1_3B51
  0.0000,610.8733,CI.u(95%).Total.SURVEY_LC1_3B52
  34.39261,2957.71319,CI.u(95%).Total.SURVEY_LC1_3B53
  0.0000,161.7481,CI.u(95%).Total.SURVEY_LC1_3B54
 384.1478,2597.2910,CI.u(95%).Total.SURVEY_LC1_3B55
 381.1345,1396.4324,CI.u(95%).Total.SURVEY_LC1_3B71
 32.18249,162.66073,CI.u(95%).Total.SURVEY_LC1_3B72
114.0134,344.0262,CI.u(95%).Total.SURVEY_LC1_3B73
 44.14451,208.54266,CI.u(95%).Total.SURVEY_LC1_3B74
 75.46677,279.71496,CI.u(95%).Total.SURVEY_LC1_3B75
 91.50144,967.15733,CI.u(95%).Total.SURVEY_LC1_3B82
133.3065,166.1096,CI.u(95%).Total.SURVEY_LC1_3B83
 4.020646,61.188107,CI.u(95%).Total.SURVEY_LC1_3B84
35754.64,    0.00,CI.u(95%).Total.SURVEY_LC1_3Bx1
956.3147,  0.0000,CI.u(95%).Total.SURVEY_LC1_3Bx2
38.44835, 0.00000,CI.u(95%).Total.SURVEY_LC1_3Bxx
31155.30,26238.26,CI.u(95%).Total.SURVEY_LC1_3C10
915.5076,  0.0000,CI.u(95%).Total.SURVEY_LC1_3C1x
16388.969, 9877.421,CI.u(95%).Total.SURVEY_LC1_3C21
11466.988, 7403.377,CI.u(95%).Total.SURVEY_LC1_3C22
2199.836,3233.550,CI.u(95%).Total.SURVEY_LC1_3C23
4078.643,   0.000,CI.u(95%).Total.SURVEY_LC1_3C2x
3974.692,5590.001,CI.u(95%).Total.SURVEY_LC1_3C31
2732.458,5286.809,CI.u(95%).Total.SURVEY_LC1_3C32
2613.530,5679.649,CI.u(95%).Total.SURVEY_LC1_3C33
3659.653,   0.000,CI.u(95%).Total.SURVEY_LC1_3C3x
4.38896,0.00000,CI.u(95%).Total.SURVEY_LC1_3Cxx
 824.500,1895.641,CI.u(95%).Total.SURVEY_LC1_3D10
19.19059, 0.00000,CI.u(95%).Total.SURVEY_LC1_3D1x
1569.4456, 614.1548,CI.u(95%).Total.SURVEY_LC1_3D20
3.888311,0.000000,CI.u(95%).Total.SURVEY_LC1_3D2x
3186.744,2468.684,CI.u(95%).Total.SURVEY_LC1_3E10
36131.47,32126.92,CI.u(95%).Total.SURVEY_LC1_3E20
33.65318, 0.00000,CI.u(95%).Total.SURVEY_LC1_3E2x
1711.547,3961.104,CI.u(95%).Total.SURVEY_LC1_3E30
4.004001,0.000000,CI.u(95%).Total.SURVEY_LC1_3Exx
261.820836,  8.280992,CI.u(95%).Total.SURVEY_LC1_3F10
557.09942, 26.67806,CI.u(95%).Total.SURVEY_LC1_3F20
16605.417, 2882.918,CI.u(95%).Total.SURVEY_LC1_3F40
12.95981, 0.00000,CI.u(95%).Total.SURVEY_LC1_3F4x
4234.3198, 520.9211,CI.u(95%).Total.SURVEY_LC1_3G11
1421.2407, 310.5989,CI.u(95%).Total.SURVEY_LC1_3G21
14.65073, 0.00000,CI.u(95%).Total.SURVEY_LC1_3G22
9.147514,0.000000,CI.u(95%).Total.SURVEY_LC1_3G40
984.3176,314.3076,CI.u(95%).Total.SURVEY_LC1_3H11
421.4460, 17.1876,CI.u(95%).Total.SURVEY_LC1_3H12
139.071581,  3.991047,CI.u(95%).Total.SURVEY_LC1_3H21
71.22974, 0.00000,CI.u(95%).Total.SURVEY_LC1_3H23
3.954363,0.000000,CI.u(95%).Total.SURVEY_LC1_3Hxx
84714.55,95182.69,CI.u(95%).Total.SURVEY_LU1_3U111
 323.2426,1150.8731,CI.u(95%).Total.SURVEY_LU1_3U112
631.0337,552.2190,CI.u(95%).Total.SURVEY_LU1_3U113
61596.43,53334.11,CI.u(95%).Total.SURVEY_LU1_3U120
375.43252, 77.11051,CI.u(95%).Total.SURVEY_LU1_3U130
1487.2643, 201.1775,CI.u(95%).Total.SURVEY_LU1_3U140
26.409363, 7.951638,CI.u(95%).Total.SURVEY_LU1_3U150
323.7606,170.1059,CI.u(95%).Total.SURVEY_LU1_3U210
81.81303,25.99903,CI.u(95%).Total.SURVEY_LU1_3U221
68.52976, 0.00000,CI.u(95%).Total.SURVEY_LU1_3U222
316.86028, 79.13713,CI.u(95%).Total.SURVEY_LU1_3U223
84.65334,99.30042,CI.u(95%).Total.SURVEY_LU1_3U224
226.44152, 18.92216,CI.u(95%).Total.SURVEY_LU1_3U225
419.42159, 41.51871,CI.u(95%).Total.SURVEY_LU1_3U226
286.38461, 97.37848,CI.u(95%).Total.SURVEY_LU1_3U227
12.71099, 0.00000,CI.u(95%).Total.SURVEY_LU1_3U228
563.7510,325.5245,CI.u(95%).Total.SURVEY_LU1_3U311
8399.024,5622.448,CI.u(95%).Total.SURVEY_LU1_3U312
1177.3860, 414.3847,CI.u(95%).Total.SURVEY_LU1_3U313
278.37941, 40.93281,CI.u(95%).Total.SURVEY_LU1_3U314
 7.925666,15.325857,CI.u(95%).Total.SURVEY_LU1_3U316
763.5889,182.8023,CI.u(95%).Total.SURVEY_LU1_3U317
336.2407,135.0974,CI.u(95%).Total.SURVEY_LU1_3U318
733.1865,793.8070,CI.u(95%).Total.SURVEY_LU1_3U319
416.5516,127.2732,CI.u(95%).Total.SURVEY_LU1_3U321
363.79743, 59.21159,CI.u(95%).Total.SURVEY_LU1_3U322
292.883,371.671,CI.u(95%).Total.SURVEY_LU1_3U330
2580.3656, 340.0309,CI.u(95%).Total.SURVEY_LU1_3U341
242.93794, 16.25853,CI.u(95%).Total.SURVEY_LU1_3U342
3794.0380, 540.4571,CI.u(95%).Total.SURVEY_LU1_3U350
5525.6309, 897.7227,CI.u(95%).Total.SURVEY_LU1_3U361
1314.2697, 416.7733,CI.u(95%).Total.SURVEY_LU1_3U362
14427.500, 3633.229,CI.u(95%).Total.SURVEY_LU1_3U370
109.60304, 65.56257,CI.u(95%).Total.SURVEY_LU1_3U411
 7.795005,81.976665,CI.u(95%).Total.SURVEY_LU1_3U412
14.40366,51.05993,CI.u(95%).Total.SURVEY_LU1_3U413
 72.79971,124.74914,CI.u(95%).Total.SURVEY_LU1_3U414
752.7010,520.0071,CI.u(95%).Total.SURVEY_LU1_3U415
9475.106,5442.368,CI.u(95%).Total.SURVEY_LU1_3U420
162043.7,155093.6,CI.u(95%).Total.settlement0
34703.97,12781.99,CI.u(95%).Total.settlement1
0.4113851,0.1515193,CI.u(95%).Total.settl_pc
130364.7,110776.4,CI.u(95%).Total.fao_class_name0
64174.56,54337.19,CI.u(95%).Total.fao_class_name1
1488.615,1828.153,CI.u(95%).Total.fao_class_name2
2146.726,2296.903,CI.u(95%).Total.fao_class_name3
170377.1,162275.3,CI.u(95%).Total.lue0
26601.052, 5500.146,CI.u(95%).Total.lue1
181612.9,159693.3,CI.u(95%).Total.lud0
15189.791, 8121.466,CI.u(95%).Total.lud1
0.007860947,0.009223354,CV.Total.area
0.01353821,0.02810603,CV.Total.SURVEY_LC1_1A
0.009768571,0.006405810,CV.Total.SURVEY_LC1_1B
0.02076319,0.02692630,CV.Total.SURVEY_LC1_1C
0.04642898,0.17708496,CV.Total.SURVEY_LC1_1D
0.01287895,0.01290444,CV.Total.SURVEY_LC1_1E
0.01849540,0.03549378,CV.Total.SURVEY_LC1_1F
0.006412535,0.058167619,CV.Total.SURVEY_LC1_1G
0.03457024,0.14226366,CV.Total.SURVEY_LC1_1H
0.01060100,0.01031242,CV.Total.SURVEY_LU1_1U1
0.07936012,0.11269920,CV.Total.SURVEY_LU1_1U2
0.01018934,0.02249460,CV.Total.SURVEY_LU1_1U3
0.04658442,0.07366732,CV.Total.SURVEY_LU1_1U4
0.04261457,0.08728698,CV.Total.SURVEY_LC1_2A1
0.02678153,0.03455698,CV.Total.SURVEY_LC1_2A2
0.10864778,0.04746714,CV.Total.SURVEY_LC1_2A3
0.074876952,0.009164102,CV.Total.SURVEY_LC1_2B1
0.28432755,0.03415453,CV.Total.SURVEY_LC1_2B2
0.11274485,0.02184075,CV.Total.SURVEY_LC1_2B3
0.15773412,0.05871641,CV.Total.SURVEY_LC1_2B4
0.12140365,0.02341096,CV.Total.SURVEY_LC1_2B5
0.06397255,0.03792650,CV.Total.SURVEY_LC1_2B7
0.12636224,0.06114398,CV.Total.SURVEY_LC1_2B8
0.0104766,NA,CV.Total.SURVEY_LC1_2Bx
0.03958302,0.04583653,CV.Total.SURVEY_LC1_2C1
0.04355884,0.06612393,CV.Total.SURVEY_LC1_2C2
0.06645552,0.07309052,CV.Total.SURVEY_LC1_2C3
  0,NA,CV.Total.SURVEY_LC1_2Cx
0.07250762,0.25161449,CV.Total.SURVEY_LC1_2D1
0.06064047,0.06453133,CV.Total.SURVEY_LC1_2D2
0.06636995,0.12413646,CV.Total.SURVEY_LC1_2E1
0.013861185,0.009656185,CV.Total.SURVEY_LC1_2E2
0.06983865,0.09100227,CV.Total.SURVEY_LC1_2E3
  0,NA,CV.Total.SURVEY_LC1_2Ex
0.03619157,0.00000000,CV.Total.SURVEY_LC1_2F1
0.05005913,0.33362141,CV.Total.SURVEY_LC1_2F2
0.01930251,0.03575969,CV.Total.SURVEY_LC1_2F4
0.01151847,0.09221838,CV.Total.SURVEY_LC1_2G1
0.03934101,0.04245964,CV.Total.SURVEY_LC1_2G2
  0,NA,CV.Total.SURVEY_LC1_2G4
0.04033084,0.14448839,CV.Total.SURVEY_LC1_2H1
0,0,CV.Total.SURVEY_LC1_2H2
  0,NA,CV.Total.SURVEY_LC1_2Hx
0.006933077,0.004878152,CV.Total.SURVEY_LU1_2U11
0.02462602,0.02851394,CV.Total.SURVEY_LU1_2U12
0.14268612,0.05400512,CV.Total.SURVEY_LU1_2U13
0.0371175,0.1615729,CV.Total.SURVEY_LU1_2U14
0.1245934,0.0000000,CV.Total.SURVEY_LU1_2U15
0.1122773,0.1043024,CV.Total.SURVEY_LU1_2U21
0.09571637,0.17443729,CV.Total.SURVEY_LU1_2U22
0.02864614,0.03097339,CV.Total.SURVEY_LU1_2U31
0.1184966,0.1212902,CV.Total.SURVEY_LU1_2U32
0.1488161,0.1530875,CV.Total.SURVEY_LU1_2U33
0.07651105,0.17086469,CV.Total.SURVEY_LU1_2U34
0.05578235,0.15386125,CV.Total.SURVEY_LU1_2U35
0.03711983,0.06305155,CV.Total.SURVEY_LU1_2U36
0.02447966,0.05145558,CV.Total.SURVEY_LU1_2U37
0.1360932,0.1841237,CV.Total.SURVEY_LU1_2U41
0.04924197,0.07929120,CV.Total.SURVEY_LU1_2U42
0.04622792,0.09164142,CV.Total.SURVEY_LC1_3A11
0.1559096,0.2263727,CV.Total.SURVEY_LC1_3A12
0.1711727,0.2762886,CV.Total.SURVEY_LC1_3A13
0.05140267,0.08342025,CV.Total.SURVEY_LC1_3A21
0.04123016,0.03993622,CV.Total.SURVEY_LC1_3A22
0.5617518,NA,CV.Total.SURVEY_LC1_3A2x
0.10864778,0.04746714,CV.Total.SURVEY_LC1_3A30
0.14112187,0.01633162,CV.Total.SURVEY_LC1_3B11
NA,0.1268195,CV.Total.SURVEY_LC1_3B12
0.17905911,0.02499293,CV.Total.SURVEY_LC1_3B13
0.31699204,0.04610994,CV.Total.SURVEY_LC1_3B14
0.64077767,0.06104104,CV.Total.SURVEY_LC1_3B15
0.11267680,0.01759809,CV.Total.SURVEY_LC1_3B16
0.36342421,0.05833041,CV.Total.SURVEY_LC1_3B18
NA,0.1849203,CV.Total.SURVEY_LC1_3B19
0.48433164,0.06153505,CV.Total.SURVEY_LC1_3B21
0.35112827,0.04584335,CV.Total.SURVEY_LC1_3B22
NA,0.1041535,CV.Total.SURVEY_LC1_3B23
0.8804607,0.1134513,CV.Total.SURVEY_LC1_3B31
0.11902828,0.02658712,CV.Total.SURVEY_LC1_3B32
0.8576241,0.1025205,CV.Total.SURVEY_LC1_3B33
0.65594715,0.05088267,CV.Total.SURVEY_LC1_3B35
NA,0.3914984,CV.Total.SURVEY_LC1_3B36
0.0000000,0.1049098,CV.Total.SURVEY_LC1_3B37
0.41097923,0.08482445,CV.Total.SURVEY_LC1_3B41
0.35834033,0.08592452,CV.Total.SURVEY_LC1_3B43
0.1571834,0.3076237,CV.Total.SURVEY_LC1_3B44
NA,0.1985787,CV.Total.SURVEY_LC1_3B45
NA,0.06702457,CV.Total.SURVEY_LC1_3B51
NA,0.08083345,CV.Total.SURVEY_LC1_3B52
0.3676787,0.0370986,CV.Total.SURVEY_LC1_3B53
NA,0.2057167,CV.Total.SURVEY_LC1_3B54
0.12707801,0.04010118,CV.Total.SURVEY_LC1_3B55
0.08755441,0.05405505,CV.Total.SURVEY_LC1_3B71
0.0000000,0.1126231,CV.Total.SURVEY_LC1_3B72
0.1693616,0.1012045,CV.Total.SURVEY_LC1_3B73
0.4192302,0.1470878,CV.Total.SURVEY_LC1_3B74
0.09046092,0.10418770,CV.Total.SURVEY_LC1_3B75
0.22618248,0.06860821,CV.Total.SURVEY_LC1_3B82
0.1558602,0.1463131,CV.Total.SURVEY_LC1_3B83
0.0000000,0.2783658,CV.Total.SURVEY_LC1_3B84
0.01055766,NA,CV.Total.SURVEY_LC1_3Bx1
0.08505087,NA,CV.Total.SURVEY_LC1_3Bx2
0.4244903,NA,CV.Total.SURVEY_LC1_3Bxx
0.03935282,0.04583653,CV.Total.SURVEY_LC1_3C10
0.9307772,NA,CV.Total.SURVEY_LC1_3C1x
0.06304130,0.09562938,CV.Total.SURVEY_LC1_3C21
0.08600746,0.11663575,CV.Total.SURVEY_LC1_3C22
0.1121846,0.2113201,CV.Total.SURVEY_LC1_3C23
0.1622456,NA,CV.Total.SURVEY_LC1_3C2x
0.08698812,0.11361284,CV.Total.SURVEY_LC1_3C31
0.1786005,0.1347130,CV.Total.SURVEY_LC1_3C32
0.09621306,0.15142326,CV.Total.SURVEY_LC1_3C33
0.1718053,NA,CV.Total.SURVEY_LC1_3C3x
  0,NA,CV.Total.SURVEY_LC1_3Cxx
0.07336296,0.25161449,CV.Total.SURVEY_LC1_3D10
0.391624,NA,CV.Total.SURVEY_LC1_3D1x
0.06080861,0.06453133,CV.Total.SURVEY_LC1_3D20
  0,NA,CV.Total.SURVEY_LC1_3D2x
0.06636995,0.12413646,CV.Total.SURVEY_LC1_3E10
0.013869676,0.009656185,CV.Total.SURVEY_LC1_3E20
0.2750665,NA,CV.Total.SURVEY_LC1_3E2x
0.06983865,0.09100227,CV.Total.SURVEY_LC1_3E30
  0,NA,CV.Total.SURVEY_LC1_3Exx
0.03619157,0.00000000,CV.Total.SURVEY_LC1_3F10
0.05005913,0.33362141,CV.Total.SURVEY_LC1_3F20
0.01930881,0.03575969,CV.Total.SURVEY_LC1_3F40
0.5799687,NA,CV.Total.SURVEY_LC1_3F4x
0.01151847,0.09221838,CV.Total.SURVEY_LC1_3G11
0.03958053,0.04245964,CV.Total.SURVEY_LC1_3G21
0.2884165,NA,CV.Total.SURVEY_LC1_3G22
  0,NA,CV.Total.SURVEY_LC1_3G40
0.05741843,0.15203455,CV.Total.SURVEY_LC1_3H11
0.02597226,0.16111117,CV.Total.SURVEY_LC1_3H12
0,0,CV.Total.SURVEY_LC1_3H21
  0,NA,CV.Total.SURVEY_LC1_3H23
  0,NA,CV.Total.SURVEY_LC1_3Hxx
0.006976890,0.004946119,CV.Total.SURVEY_LU1_3U111
