No,Yes,variable
 0.00000,20.43147,CI.l(95%).Total.SURVEY_LU1_3U140
0.000000,3.392306,CI.l(95%).Total.SURVEY_LU1_3U150
0.000000,7.797295,CI.l(95%).Total.SURVEY_LU1_3U210
 0.000000,-1.399251,CI.l(95%).Total.SURVEY_LU1_3U221
0.000000,3.891191,CI.l(95%).Total.SURVEY_LU1_3U223
0.000000,3.942217,CI.l(95%).Total.SURVEY_LU1_3U224
 0.000000,-3.352299,CI.l(95%).Total.SURVEY_LU1_3U226
0.000000,3.937795,CI.l(95%).Total.SURVEY_LU1_3U227
0.000000,3.688181,CI.l(95%).Total.SURVEY_LU1_3U311
  0.0000,650.9789,CI.l(95%).Total.SURVEY_LU1_3U312
 0.00000,96.14849,CI.l(95%).Total.SURVEY_LU1_3U313
 0.00000,21.45451,CI.l(95%).Total.SURVEY_LU1_3U314
0.000000,8.814115,CI.l(95%).Total.SURVEY_LU1_3U317
 0.00000,40.27188,CI.l(95%).Total.SURVEY_LU1_3U318
 0.00000,32.85875,CI.l(95%).Total.SURVEY_LU1_3U319
 0.00000,27.13017,CI.l(95%).Total.SURVEY_LU1_3U321
0.000000,9.556032,CI.l(95%).Total.SURVEY_LU1_3U322
 0.0000,16.4529,CI.l(95%).Total.SURVEY_LU1_3U330
 0.00000,43.92911,CI.l(95%).Total.SURVEY_LU1_3U341
  4.354262,115.714758,CI.l(95%).Total.SURVEY_LU1_3U350
  0.0000,121.7055,CI.l(95%).Total.SURVEY_LU1_3U361
 0.00000,30.39317,CI.l(95%).Total.SURVEY_LU1_3U362
  0.0000,979.1028,CI.l(95%).Total.SURVEY_LU1_3U370
0.000000,7.788106,CI.l(95%).Total.SURVEY_LU1_3U411
  0.00000,-20.61964,CI.l(95%).Total.SURVEY_LU1_3U412
0.000000,4.544505,CI.l(95%).Total.SURVEY_LU1_3U413
 0.00000,59.37581,CI.l(95%).Total.SURVEY_LU1_3U414
 0.00000,44.00021,CI.l(95%).Total.SURVEY_LU1_3U415
  457.9644,18741.4765,CI.l(95%).Total.SURVEY_LU1_3U420
 2352.27,50525.04,CI.l(95%).Total.settlement0
   4.354262,2687.588889,CI.l(95%).Total.settlement1
0.001130715,0.697912975,CI.l(95%).Total.settl_pc
 1194.892,22761.958,CI.l(95%).Total.fao_class_name0
  991.9211,25228.5142,CI.l(95%).Total.fao_class_name1
   0.00,3774.94,CI.l(95%).Total.fao_class_name2
  0.0000,730.5502,CI.l(95%).Total.fao_class_name3
 2352.27,51624.46,CI.l(95%).Total.lue0
   4.354262,1579.656826,CI.l(95%).Total.lue1
 2356.624,52047.442,CI.l(95%).Total.lud0
   0.000,1168.743,CI.l(95%).Total.lud1
 3180.093,54247.422,CI.u(95%).Total.area
   0.000,1893.812,CI.u(95%).Total.SURVEY_LC1_1A
1730.708,7068.827,CI.u(95%).Total.SURVEY_LC1_1B
 1614.889,26228.797,CI.u(95%).Total.SURVEY_LC1_1C
   4.275766,7491.188939,CI.u(95%).Total.SURVEY_LC1_1D
   0.000,9852.062,CI.u(95%).Total.SURVEY_LC1_1E
   0.000,2558.815,CI.u(95%).Total.SURVEY_LC1_1F
  0.0000,537.5706,CI.u(95%).Total.SURVEY_LC1_1G
  0.0000,209.0877,CI.u(95%).Total.SURVEY_LC1_1H
 2483.059,31871.510,CI.u(95%).Total.SURVEY_LU1_1U1
  0.0000,101.7689,CI.u(95%).Total.SURVEY_LU1_1U2
   4.354262,3169.847804,CI.u(95%).Total.SURVEY_LU1_1U3
  840.6435,20247.6029,CI.u(95%).Total.SURVEY_LU1_1U4
  0.0000,667.2728,CI.u(95%).Total.SURVEY_LC1_2A1
   0.000,1310.837,CI.u(95%).Total.SURVEY_LC1_2A2
 0.00000,96.44206,CI.u(95%).Total.SURVEY_LC1_2A3
   0.000,4027.929,CI.u(95%).Total.SURVEY_LC1_2B1
  0.0000,252.6793,CI.u(95%).Total.SURVEY_LC1_2B2
   0.000,1154.945,CI.u(95%).Total.SURVEY_LC1_2B3
  0.0000,114.0355,CI.u(95%).Total.SURVEY_LC1_2B4
  0.0000,629.6783,CI.u(95%).Total.SURVEY_LC1_2B5
  0.0000,750.4288,CI.u(95%).Total.SURVEY_LC1_2B7
  0.0000,825.4204,CI.u(95%).Total.SURVEY_LC1_2B8
1730.708,   0.000,CI.u(95%).Total.SURVEY_LC1_2Bx
    0.00,22043.97,CI.u(95%).Total.SURVEY_LC1_2C1
 551.9288,2062.2615,CI.u(95%).Total.SURVEY_LC1_2C2
1180.101,2947.830,CI.u(95%).Total.SURVEY_LC1_2C3
   0.000,3625.432,CI.u(95%).Total.SURVEY_LC1_2D1
   0.000,4027.443,CI.u(95%).Total.SURVEY_LC1_2D2
4.275766,0.000000,CI.u(95%).Total.SURVEY_LC1_2Dx
   0.000,2726.742,CI.u(95%).Total.SURVEY_LC1_2E1
   0.000,5562.239,CI.u(95%).Total.SURVEY_LC1_2E2
   0.000,1920.392,CI.u(95%).Total.SURVEY_LC1_2E3
  0.0000,470.6415,CI.u(95%).Total.SURVEY_LC1_2F1
 0.00000,24.83411,CI.u(95%).Total.SURVEY_LC1_2F2
   0.000,2105.853,CI.u(95%).Total.SURVEY_LC1_2F4
  0.0000,234.3115,CI.u(95%).Total.SURVEY_LC1_2G1
  0.000,332.358,CI.u(95%).Total.SURVEY_LC1_2G2
0.000000,4.001862,CI.u(95%).Total.SURVEY_LC1_2G3
 0.00000,12.24051,CI.u(95%).Total.SURVEY_LC1_2G4
  0.0000,187.6236,CI.u(95%).Total.SURVEY_LC1_2H1
 0.0000,21.4641,CI.u(95%).Total.SURVEY_LC1_2H2
 1730.708,14062.029,CI.u(95%).Total.SURVEY_LU1_2U11
  903.9678,17933.1691,CI.u(95%).Total.SURVEY_LU1_2U12
  0.0000,146.3551,CI.u(95%).Total.SURVEY_LU1_2U13
 0.00000,20.43147,CI.u(95%).Total.SURVEY_LU1_2U14
 0.00000,18.90645,CI.u(95%).Total.SURVEY_LU1_2U15
 0.00000,39.07957,CI.u(95%).Total.SURVEY_LU1_2U21
 0.00000,73.94348,CI.u(95%).Total.SURVEY_LU1_2U22
   0.000,1300.267,CI.u(95%).Total.SURVEY_LU1_2U31
 0.00000,74.55884,CI.u(95%).Total.SURVEY_LU1_2U32
 0.00000,52.02844,CI.u(95%).Total.SURVEY_LU1_2U33
  0.0000,235.6462,CI.u(95%).Total.SURVEY_LU1_2U34
  4.354262,276.411262,CI.u(95%).Total.SURVEY_LU1_2U35
  0.0000,344.7838,CI.u(95%).Total.SURVEY_LU1_2U36
   0.000,1325.521,CI.u(95%).Total.SURVEY_LU1_2U37
  0.0000,307.0023,CI.u(95%).Total.SURVEY_LU1_2U41
  840.6435,20012.4212,CI.u(95%).Total.SURVEY_LU1_2U42
  0.0000,624.7612,CI.u(95%).Total.SURVEY_LC1_3A11
 0.00000,72.63415,CI.u(95%).Total.SURVEY_LC1_3A12
 0.00000,31.67666,CI.u(95%).Total.SURVEY_LC1_3A13
  0.0000,606.7679,CI.u(95%).Total.SURVEY_LC1_3A21
  0.0000,789.9774,CI.u(95%).Total.SURVEY_LC1_3A22
 0.00000,96.44206,CI.u(95%).Total.SURVEY_LC1_3A30
  0.0000,743.0507,CI.u(95%).Total.SURVEY_LC1_3B11
 0.00000,42.60652,CI.u(95%).Total.SURVEY_LC1_3B12
  0.0000,346.2967,CI.u(95%).Total.SURVEY_LC1_3B13
0.000000,9.945088,CI.u(95%).Total.SURVEY_LC1_3B14
  0.0000,155.7386,CI.u(95%).Total.SURVEY_LC1_3B15
   0.000,3001.894,CI.u(95%).Total.SURVEY_LC1_3B16
 0.00000,52.63556,CI.u(95%).Total.SURVEY_LC1_3B18
 0.00000,85.61518,CI.u(95%).Total.SURVEY_LC1_3B19
  0.0000,163.7135,CI.u(95%).Total.SURVEY_LC1_3B21
  0.0000,128.5432,CI.u(95%).Total.SURVEY_LC1_3B22
  0.0000,497.1851,CI.u(95%).Total.SURVEY_LC1_3B31
  0.0000,113.2417,CI.u(95%).Total.SURVEY_LC1_3B32
  0.000,637.486,CI.u(95%).Total.SURVEY_LC1_3B33
 0.00000,33.71449,CI.u(95%).Total.SURVEY_LC1_3B36
 0.0000,55.0718,CI.u(95%).Total.SURVEY_LC1_3B37
 0.00000,38.11306,CI.u(95%).Total.SURVEY_LC1_3B41
 0.00000,89.44085,CI.u(95%).Total.SURVEY_LC1_3B43
 0.00000,80.21377,CI.u(95%).Total.SURVEY_LC1_3B51
  0.0000,159.5107,CI.u(95%).Total.SURVEY_LC1_3B52
 0.00000,49.33724,CI.u(95%).Total.SURVEY_LC1_3B53
  0.0000,429.2605,CI.u(95%).Total.SURVEY_LC1_3B55
  0.0000,150.8903,CI.u(95%).Total.SURVEY_LC1_3B71
 0.00000,61.00867,CI.u(95%).Total.SURVEY_LC1_3B72
 0.00000,48.21007,CI.u(95%).Total.SURVEY_LC1_3B73
  0.0000,269.1085,CI.u(95%).Total.SURVEY_LC1_3B74
  0.0000,346.5829,CI.u(95%).Total.SURVEY_LC1_3B75
0.000000,4.035446,CI.u(95%).Total.SURVEY_LC1_3B77
  0.0000,536.0559,CI.u(95%).Total.SURVEY_LC1_3B81
  0.0000,348.0089,CI.u(95%).Total.SURVEY_LC1_3B82
 0.00000,16.73879,CI.u(95%).Total.SURVEY_LC1_3B83
 0.00000,29.63386,CI.u(95%).Total.SURVEY_LC1_3B84
1613.426,   0.000,CI.u(95%).Total.SURVEY_LC1_3Bx1
150.2747,  0.0000,CI.u(95%).Total.SURVEY_LC1_3Bx2
    0.00,22043.97,CI.u(95%).Total.SURVEY_LC1_3C10
  0.0000,676.4813,CI.u(95%).Total.SURVEY_LC1_3C21
   0.000,1319.969,CI.u(95%).Total.SURVEY_LC1_3C22
  0.0000,266.6407,CI.u(95%).Total.SURVEY_LC1_3C23
551.9288,  0.0000,CI.u(95%).Total.SURVEY_LC1_3C2x
  0.0000,704.3531,CI.u(95%).Total.SURVEY_LC1_3C31
  0.0000,557.0921,CI.u(95%).Total.SURVEY_LC1_3C32
   0.000,1959.777,CI.u(95%).Total.SURVEY_LC1_3C33
1180.101,   0.000,CI.u(95%).Total.SURVEY_LC1_3C3x
   0.000,3625.432,CI.u(95%).Total.SURVEY_LC1_3D10
   0.000,4027.443,CI.u(95%).Total.SURVEY_LC1_3D20
4.275766,0.000000,CI.u(95%).Total.SURVEY_LC1_3Dxx
   0.000,2726.742,CI.u(95%).Total.SURVEY_LC1_3E10
   0.000,5562.239,CI.u(95%).Total.SURVEY_LC1_3E20
   0.000,1920.392,CI.u(95%).Total.SURVEY_LC1_3E30
  0.0000,470.6415,CI.u(95%).Total.SURVEY_LC1_3F10
 0.00000,24.83411,CI.u(95%).Total.SURVEY_LC1_3F20
   0.000,2105.853,CI.u(95%).Total.SURVEY_LC1_3F40
  0.0000,234.3115,CI.u(95%).Total.SURVEY_LC1_3G11
  0.000,332.358,CI.u(95%).Total.SURVEY_LC1_3G21
0.000000,4.001862,CI.u(95%).Total.SURVEY_LC1_3G30
 0.00000,12.24051,CI.u(95%).Total.SURVEY_LC1_3G40
  0.0000,187.6236,CI.u(95%).Total.SURVEY_LC1_3H11
 0.00000,13.46038,CI.u(95%).Total.SURVEY_LC1_3H21
0.000000,8.003723,CI.u(95%).Total.SURVEY_LC1_3H22
 1676.351,13320.834,CI.u(95%).Total.SURVEY_LU1_3U111
  0.00,637.57,CI.u(95%).Total.SURVEY_LU1_3U112
 80.34578,335.25461,CI.u(95%).Total.SURVEY_LU1_3U113
  903.9678,17933.1691,CI.u(95%).Total.SURVEY_LU1_3U120
  0.0000,146.3551,CI.u(95%).Total.SURVEY_LU1_3U130
 0.00000,20.43147,CI.u(95%).Total.SURVEY_LU1_3U140
 0.00000,18.90645,CI.u(95%).Total.SURVEY_LU1_3U150
 0.00000,39.07957,CI.u(95%).Total.SURVEY_LU1_3U210
 0.00000,29.25068,CI.u(95%).Total.SURVEY_LU1_3U221
 0.00000,16.73368,CI.u(95%).Total.SURVEY_LU1_3U223
0.000000,3.942217,CI.u(95%).Total.SURVEY_LU1_3U224
 0.00000,35.71418,CI.u(95%).Total.SURVEY_LU1_3U226
0.000000,3.937795,CI.u(95%).Total.SURVEY_LU1_3U227
 0.00000,42.96529,CI.u(95%).Total.SURVEY_LU1_3U311
  0.0000,938.5741,CI.u(95%).Total.SURVEY_LU1_3U312
  0.000,204.391,CI.u(95%).Total.SURVEY_LU1_3U313
 0.000,32.218,CI.u(95%).Total.SURVEY_LU1_3U314
 0.00000,43.09105,CI.u(95%).Total.SURVEY_LU1_3U317
  0.0000,102.6724,CI.u(95%).Total.SURVEY_LU1_3U318
 0.00000,68.46919,CI.u(95%).Total.SURVEY_LU1_3U319
 0.00000,47.95113,CI.u(95%).Total.SURVEY_LU1_3U321
 0.00000,33.07174,CI.u(95%).Total.SURVEY_LU1_3U322
 0.00000,52.02844,CI.u(95%).Total.SURVEY_LU1_3U330
  0.0000,235.6462,CI.u(95%).Total.SURVEY_LU1_3U341
  4.354262,276.411262,CI.u(95%).Total.SURVEY_LU1_3U350
  0.0000,248.6655,CI.u(95%).Total.SURVEY_LU1_3U361
  0.0000,128.7561,CI.u(95%).Total.SURVEY_LU1_3U362
   0.000,1325.521,CI.u(95%).Total.SURVEY_LU1_3U370
 0.00000,39.76499,CI.u(95%).Total.SURVEY_LU1_3U411
 0.00000,72.63415,CI.u(95%).Total.SURVEY_LU1_3U412
0.000000,4.544505,CI.u(95%).Total.SURVEY_LU1_3U413
  0.0000,116.8931,CI.u(95%).Total.SURVEY_LU1_3U414
  0.0000,137.5283,CI.u(95%).Total.SURVEY_LU1_3U415
  840.6435,20012.4212,CI.u(95%).Total.SURVEY_LU1_3U420
 3175.738,51418.655,CI.u(95%).Total.settlement0
   4.354262,3019.996526,CI.u(95%).Total.settlement1
0.001130715,0.784232577,CI.u(95%).Total.settl_pc
 1746.89,23671.53,CI.u(95%).Total.fao_class_name0
 1603.014,26126.005,CI.u(95%).Total.fao_class_name1
   0.000,4281.607,CI.u(95%).Total.fao_class_name2
   0.00,1076.18,CI.u(95%).Total.fao_class_name3
 3175.738,52520.975,CI.u(95%).Total.lue0
   4.354262,1926.188989,CI.u(95%).Total.lue1
 3180.093,52946.716,CI.u(95%).Total.lud0
   0.000,1488.381,CI.u(95%).Total.lud1
0.075883358,0.003998056,CV.Total.area
NA,0.04659948,CV.Total.SURVEY_LC1_1A
0.09672686,0.02892086,CV.Total.SURVEY_LC1_1B
0.119133966,0.009183325,CV.Total.SURVEY_LC1_1C
0.00000000,0.02320317,CV.Total.SURVEY_LC1_1D
NA,0.01892026,CV.Total.SURVEY_LC1_1E
NA,0.0673592,CV.Total.SURVEY_LC1_1F
NA,0.02109147,CV.Total.SURVEY_LC1_1G
NA,0.03996069,CV.Total.SURVEY_LC1_1H
0.08887388,0.01174385,CV.Total.SURVEY_LU1_1U1
NA,0.2135895,CV.Total.SURVEY_LU1_1U2
0.00000000,0.03081298,CV.Total.SURVEY_LU1_1U3
0.15035180,0.01658444,CV.Total.SURVEY_LU1_1U4
NA,0.1529559,CV.Total.SURVEY_LC1_2A1
NA,0.07431345,CV.Total.SURVEY_LC1_2A2
NA,0.1225414,CV.Total.SURVEY_LC1_2A3
NA,0.04629601,CV.Total.SURVEY_LC1_2B1
NA,0.3020832,CV.Total.SURVEY_LC1_2B2
NA,0.1157131,CV.Total.SURVEY_LC1_2B3
NA,0.2381893,CV.Total.SURVEY_LC1_2B4
NA,0.1374589,CV.Total.SURVEY_LC1_2B5
NA,0.1063278,CV.Total.SURVEY_LC1_2B7
NA,0.08982932,CV.Total.SURVEY_LC1_2B8
0.09672686,NA,CV.Total.SURVEY_LC1_2Bx
NA,0.01422158,CV.Total.SURVEY_LC1_2C1
0.19890843,0.08253067,CV.Total.SURVEY_LC1_2C2
0.14992875,0.08104878,CV.Total.SURVEY_LC1_2C3
NA,0.03277288,CV.Total.SURVEY_LC1_2D1
NA,0.03647731,CV.Total.SURVEY_LC1_2D2
  0,NA,CV.Total.SURVEY_LC1_2Dx
NA,0.04237932,CV.Total.SURVEY_LC1_2E1
NA,0.02726324,CV.Total.SURVEY_LC1_2E2
NA,0.06544743,CV.Total.SURVEY_LC1_2E3
NA,0.05539475,CV.Total.SURVEY_LC1_2F1
NA,  0,CV.Total.SURVEY_LC1_2F2
NA,0.08306504,CV.Total.SURVEY_LC1_2F4
NA,0.07815664,CV.Total.SURVEY_LC1_2G1
NA,0.06112294,CV.Total.SURVEY_LC1_2G2
NA,  0,CV.Total.SURVEY_LC1_2G3
NA,  0,CV.Total.SURVEY_LC1_2G4
NA,0.0449348,CV.Total.SURVEY_LC1_2H1
NA,  0,CV.Total.SURVEY_LC1_2H2
0.09672686,0.01328228,CV.Total.SURVEY_LU1_2U11
0.18879846,0.01863323,CV.Total.SURVEY_LU1_2U12
NA,0.1320143,CV.Total.SURVEY_LU1_2U13
NA,  0,CV.Total.SURVEY_LU1_2U14
NA,0.3549761,CV.Total.SURVEY_LU1_2U15
NA,0.3404801,CV.Total.SURVEY_LU1_2U21
NA,0.2708976,CV.Total.SURVEY_LU1_2U22
NA,0.07004989,CV.Total.SURVEY_LU1_2U31
NA,0.1361415,CV.Total.SURVEY_LU1_2U32
NA,0.265052,CV.Total.SURVEY_LU1_2U33
NA,0.3498758,CV.Total.SURVEY_LU1_2U34
0.0000000,0.2090897,CV.Total.SURVEY_LU1_2U35
NA,0.1542118,CV.Total.SURVEY_LU1_2U36
NA,0.07669251,CV.Total.SURVEY_LU1_2U37
NA,0.1613927,CV.Total.SURVEY_LU1_2U41
0.15035180,0.01673259,CV.Total.SURVEY_LU1_2U42
NA,0.1606075,CV.Total.SURVEY_LC1_3A11
NA,0.914732,CV.Total.SURVEY_LC1_3A12
NA,0.8164966,CV.Total.SURVEY_LC1_3A13
NA,0.1345943,CV.Total.SURVEY_LC1_3A21
NA,0.09673551,CV.Total.SURVEY_LC1_3A22
NA,0.1225414,CV.Total.SURVEY_LC1_3A30
NA,0.1490831,CV.Total.SURVEY_LC1_3B11
NA,0.4909028,CV.Total.SURVEY_LC1_3B12
NA,0.2314223,CV.Total.SURVEY_LC1_3B13
NA,0.5042195,CV.Total.SURVEY_LC1_3B14
NA,0.391845,CV.Total.SURVEY_LC1_3B15
NA,0.05644789,CV.Total.SURVEY_LC1_3B16
NA,0.5797078,CV.Total.SURVEY_LC1_3B18
NA,0.6616414,CV.Total.SURVEY_LC1_3B19
NA,0.3494856,CV.Total.SURVEY_LC1_3B21
NA,0.5553268,CV.Total.SURVEY_LC1_3B22
NA,0.2097063,CV.Total.SURVEY_LC1_3B31
NA,0.4245774,CV.Total.SURVEY_LC1_3B32
NA,0.1622765,CV.Total.SURVEY_LC1_3B33
NA,0.6291657,CV.Total.SURVEY_LC1_3B36
NA,0.4752343,CV.Total.SURVEY_LC1_3B37
NA,0.4872163,CV.Total.SURVEY_LC1_3B41
NA,0.2732519,CV.Total.SURVEY_LC1_3B43
NA,0.2665959,CV.Total.SURVEY_LC1_3B51
NA,0.2788014,CV.Total.SURVEY_LC1_3B52
NA,0.3916631,CV.Total.SURVEY_LC1_3B53
NA,0.1910927,CV.Total.SURVEY_LC1_3B55
NA,0.1805097,CV.Total.SURVEY_LC1_3B71
NA,0.4624932,CV.Total.SURVEY_LC1_3B72
NA,0.3097173,CV.Total.SURVEY_LC1_3B73
NA,0.212458,CV.Total.SURVEY_LC1_3B74
NA,0.1872789,CV.Total.SURVEY_LC1_3B75
NA,  0,CV.Total.SURVEY_LC1_3B77
NA,0.1265037,CV.Total.SURVEY_LC1_3B81
NA,0.1983474,CV.Total.SURVEY_LC1_3B82
NA,0.3157817,CV.Total.SURVEY_LC1_3B83
NA,0.8196898,CV.Total.SURVEY_LC1_3B84
0.1042584,NA,CV.Total.SURVEY_LC1_3Bx1
0.1552577,NA,CV.Total.SURVEY_LC1_3Bx2
NA,0.01422158,CV.Total.SURVEY_LC1_3C10
NA,0.1904452,CV.Total.SURVEY_LC1_3C21
NA,0.09861269,CV.Total.SURVEY_LC1_3C22
NA,0.2612554,CV.Total.SURVEY_LC1_3C23
0.1989084,NA,CV.Total.SURVEY_LC1_3C2x
NA,0.2154772,CV.Total.SURVEY_LC1_3C31
NA,0.1580794,CV.Total.SURVEY_LC1_3C32
NA,0.1057869,CV.Total.SURVEY_LC1_3C33
0.1499288,NA,CV.Total.SURVEY_LC1_3C3x
NA,0.03277288,CV.Total.SURVEY_LC1_3D10
NA,0.03647731,CV.Total.SURVEY_LC1_3D20
  0,NA,CV.Total.SURVEY_LC1_3Dxx
NA,0.04237932,CV.Total.SURVEY_LC1_3E10
NA,0.02726324,CV.Total.SURVEY_LC1_3E20
NA,0.06544743,CV.Total.SURVEY_LC1_3E30
NA,0.05539475,CV.Total.SURVEY_LC1_3F10
NA,  0,CV.Total.SURVEY_LC1_3F20
NA,0.08306504,CV.Total.SURVEY_LC1_3F40
NA,0.07815664,CV.Total.SURVEY_LC1_3G11
NA,0.06112294,CV.Total.SURVEY_LC1_3G21
NA,  0,CV.Total.SURVEY_LC1_3G30
NA,  0,CV.Total.SURVEY_LC1_3G40
NA,0.0449348,CV.Total.SURVEY_LC1_3H11
NA,  0,CV.Total.SURVEY_LC1_3H21
NA,  0,CV.Total.SURVEY_LC1_3H22
0.09993883,0.01475383,CV.Total.SURVEY_LU1_3U111
NA,0.1432082,CV.Total.SURVEY_LU1_3U112
0.2616104,0.1452920,CV.Total.SURVEY_LU1_3U113
0.18879846,0.01863323,CV.Total.SURVEY_LU1_3U120
NA,0.1320143,CV.Total.SURVEY_LU1_3U130
NA,  0,CV.Total.SURVEY_LU1_3U140
NA,0.3549761,CV.Total.SURVEY_LU1_3U150
NA,0.3404801,CV.Total.SURVEY_LU1_3U210
NA,0.5614796,CV.Total.SURVEY_LU1_3U221
NA,0.3176946,CV.Total.SURVEY_LU1_3U223
NA,  0,CV.Total.SURVEY_LU1_3U224
NA,0.6159173,CV.Total.SURVEY_LU1_3U226
NA,  0,CV.Total.SURVEY_LU1_3U227
NA,0.4295438,CV.Total.SURVEY_LU1_3U311
NA,0.0923121,CV.Total.SURVEY_LU1_3U312
NA,0.1837588,CV.Total.SURVEY_LU1_3U313
NA,0.1023182,CV.Total.SURVEY_LU1_3U314
NA,0.3369328,CV.Total.SURVEY_LU1_3U317
NA,0.2227271,CV.Total.SURVEY_LU1_3U318
NA,0.1793082,CV.Total.SURVEY_LU1_3U319
NA,0.1414884,CV.Total.SURVEY_LU1_3U321
NA,0.2814604,CV.Total.SURVEY_LU1_3U322
NA,0.265052,CV.Total.SURVEY_LU1_3U330
NA,0.3498758,CV.Total.SURVEY_LU1_3U341
0.0000000,0.2090897,CV.Total.SURVEY_LU1_3U350
NA,0.1748968,CV.Total.SURVEY_LU1_3U361
NA,0.3153398,CV.Total.SURVEY_LU1_3U362
NA,0.07669251,CV.Total.SURVEY_LU1_3U370
NA,0.3430909,CV.Total.SURVEY_LU1_3U411
NA,0.914732,CV.Total.SURVEY_LU1_3U412
NA,  0,CV.Total.SURVEY_LU1_3U413
NA,0.1664848,CV.Total.SURVEY_LU1_3U414
NA,0.2628749,CV.Total.SURVEY_LU1_3U415
0.15035180,0.01673259,CV.Total.SURVEY_LU1_3U420
0.076002901,0.004472405,CV.Total.settlement0
0.00000000,0.02971464,CV.Total.settlement1
0.00000000,0.02971464,CV.Total.settl_pc
0.095736707,0.009994406,CV.Total.fao_class_name0
0.120152409,0.008916684,CV.Total.fao_class_name1
NA,0.03208674,CV.Total.fao_class_name2
NA,0.09760447,CV.Total.fao_class_name3
0.076002901,0.004392058,CV.Total.lue0
0.00000000,0.05043159,CV.Total.lue1
0.075883358,0.004369973,CV.Total.lud0
NA,0.0613759,CV.Total.lud1
